variant,accession,date,weight
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19786892,2025-02-08,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19754127,2025-01-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19754126,2025-01-29,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19754121,2025-01-17,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19655823,2024-12-27,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786891,2025-02-07,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19754123,2025-01-29,1.0
A/Texas/ISC-1322/2025|EPI_ISL_19759740,EPI_ISL_19721354,2025-01-16,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19655821,2024-12-27,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754122,2025-01-31,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19655811,2024-12-09,1.0
other,EPI_ISL_19754116,2025-01-29,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19721349,2025-01-15,1.0
A/DE/DE-DHSS-901/2025_(H3N2)|EPI_ISL_19720065|EPI3923199,EPI_ISL_19754119,2025-01-29,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19655809,2024-12-09,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19721351,2025-01-17,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19655815,2024-12-03,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19754112,2025-01-29,1.0
A/Vermont/13/2025|EPI_ISL_19759256,EPI_ISL_19721345,2025-01-14,0.3333333333333333
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19721345,2025-01-14,0.3333333333333333
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19721345,2025-01-14,0.3333333333333333
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19655814,2024-12-27,1.0
other,EPI_ISL_19754115,2025-01-22,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19655812,2024-12-27,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19655835,2024-12-09,1.0
other,EPI_ISL_19786908,2025-02-10,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19721373,2025-01-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19786911,2025-02-10,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19754143,2025-02-09,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19721374,2025-01-15,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19655832,2024-12-03,1.0
other,EPI_ISL_19721368,2025-01-16,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786904,2025-02-10,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19754139,2025-02-08,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19721370,2025-01-16,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19786906,2025-02-10,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19786903,2025-02-10,1.0
other,EPI_ISL_19721366,2025-01-16,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19786902,2025-02-10,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19655824,2024-12-27,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19786897,2025-02-09,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19721361,2025-01-16,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19655830,2024-12-06,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786899,2025-02-09,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19754131,2025-02-01,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19655828,2024-12-27,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19754221,2025-01-27,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19786988,2025-02-11,1.0
A/Washington/284/2024|EPI_ISL_19628073,EPI_ISL_19754220,2024-12-14,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754223,2025-01-28,1.0
other,EPI_ISL_19754222,2025-01-28,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786990,2025-02-11,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19655912,2024-12-11,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19655919,2024-12-31,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19786987,2025-02-25,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786986,2025-02-25,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19786980,2025-02-06,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19754212,2025-01-27,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19786983,2025-02-11,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19786982,2025-02-24,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754214,2025-01-28,1.0
A/France/ARA-RELAB-HCL025017178801/2025|EPI_ISL_19708803|EPI3894630,EPI_ISL_19754209,2025-01-30,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19655911,2024-12-29,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786976,2025-02-06,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19786979,2025-03-04,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754211,2025-02-06,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754210,2025-02-12,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19786978,2025-02-24,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19754237,2025-01-28,1.0
other,EPI_ISL_19655931,2024-12-17,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19787004,2025-02-23,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19655930,2024-12-29,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19754238,2024-12-22,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19754233,2025-01-30,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19655935,2024-12-29,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19754232,2025-01-28,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19754235,2025-01-30,1.0
A/Michigan/120/2024|EPI_ISL_19628034,EPI_ISL_19754234,2024-12-22,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19655932,2024-12-29,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19754229,2025-01-30,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19786996,2025-02-10,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19786999,2025-02-10,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19655921,2024-12-29,1.0
A/Wisconsin/NIRC-IS-1016/2024|EPI_ISL_19628582,EPI_ISL_19754225,2024-12-15,0.5
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754225,2024-12-15,0.5
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19655927,2024-12-18,1.0
other,EPI_ISL_19754224,2025-02-07,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19655926,2024-12-29,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754227,2025-01-30,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19786994,2025-02-24,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19655882,2024-12-31,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19786959,2025-02-24,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19655881,2024-12-28,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19655886,2024-12-31,1.0
A/Vermont/13/2025|EPI_ISL_19759256,EPI_ISL_19786955,2025-02-24,0.3333333333333333
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786955,2025-02-24,0.3333333333333333
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19786955,2025-02-24,0.3333333333333333
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754187,2025-02-04,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786954,2025-02-08,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19655875,2024-12-31,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754183,2025-02-04,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19655872,2024-12-28,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786944,2025-02-19,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19655878,2024-12-31,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19786947,2025-02-19,1.0
A/Wisconsin/NIRC-IS-1028/2024|EPI_ISL_19628591,EPI_ISL_19754179,2025-01-29,1.0
other,EPI_ISL_19786946,2025-01-31,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19754178,2025-02-03,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19655876,2024-12-28,1.0
other,EPI_ISL_19786973,2025-02-25,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19754205,2025-01-28,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19655903,2024-12-29,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19786968,2025-02-24,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786971,2025-02-04,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19786970,2025-02-08,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19786964,2025-01-18,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19754193,2025-01-30,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786960,2025-02-19,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19754192,2025-02-04,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19786963,2025-02-08,1.0
other,EPI_ISL_19754195,2025-02-05,1.0
other,EPI_ISL_19786962,2025-02-24,1.0
A/Texas/15550/2024|EPI_ISL_19776837,EPI_ISL_19787565,2025-01-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787564,2025-01-14,1.0
A/Rhode_Island/15446/2025|EPI_ISL_19774046,EPI_ISL_19787567,2024-12-23,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787566,2025-01-03,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754798,2025-02-07,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19787561,2025-01-14,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19787561,2025-01-14,0.5
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754793,2025-01-27,1.0
A/Michigan/120/2024|EPI_ISL_19628034,EPI_ISL_19787560,2024-12-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787563,2024-12-18,1.0
other,EPI_ISL_19787562,2025-01-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754794,2025-02-03,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787557,2025-01-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787556,2025-01-09,1.0
A/Minnesota/133/2024|EPI_ISL_19628109,EPI_ISL_19754788,2025-02-05,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787559,2025-01-09,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19754791,2025-02-05,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19787558,2025-01-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754790,2025-01-27,1.0
A/Minnesota/97/2024|EPI_ISL_19445320,EPI_ISL_19754785,2025-02-03,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787553,2024-12-10,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787552,2024-12-27,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754784,2025-01-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787555,2025-01-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787554,2025-01-02,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19754786,2025-01-31,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19787581,2025-01-15,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19787581,2025-01-15,0.5
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754813,2025-02-07,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787580,2024-12-30,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754812,2025-02-05,1.0
other,EPI_ISL_19787583,2024-12-16,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19754815,2025-02-07,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787582,2025-01-07,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19787577,2025-01-04,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19787577,2025-01-04,0.5
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787576,2025-01-16,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19754808,2025-02-04,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19787579,2025-01-15,1.0
other,EPI_ISL_19230515,2024-06-13,1.0
A/Texas/ISC-1322/2025|EPI_ISL_19759740,EPI_ISL_19787578,2025-01-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754810,2025-02-05,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19787573,2025-01-13,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19787572,2025-01-09,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19787572,2025-01-09,0.5
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787575,2025-01-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754807,2025-02-07,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787574,2024-12-31,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754806,2025-02-04,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787569,2025-01-15,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754801,2025-02-07,1.0
other,EPI_ISL_19787568,2024-12-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787571,2025-01-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787570,2024-11-06,1.0
other,EPI_ISL_19787533,2024-12-12,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19361543,2024-06-05,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19787532,2024-12-15,1.0
A/Maldives/2186/2024|EPI_ISL_19727752,EPI_ISL_19361542,2024-06-02,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787535,2024-12-05,1.0
other,EPI_ISL_19787534,2024-12-27,1.0
other,EPI_ISL_19361539,2024-05-06,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19754763,2025-02-05,1.0
A/Michigan/120/2024|EPI_ISL_19628034,EPI_ISL_19787531,2024-12-15,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754759,2025-01-27,1.0
other,EPI_ISL_19328776,2024-05-23,1.0
other,EPI_ISL_19328777,2024-05-03,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787549,2024-12-22,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754781,2025-01-27,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19754780,2025-01-28,1.0
other,EPI_ISL_19787548,2024-12-02,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19787551,2024-12-19,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19787551,2024-12-19,0.5
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19754783,2025-01-29,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754782,2025-02-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787550,2024-12-07,1.0
A/Canberra/613/2024|EPI_ISL_19561219,EPI_ISL_19787545,2024-12-24,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787544,2024-12-10,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19787547,2024-12-27,1.0
A/Switzerland/860423897313/2023|EPI_ISL_19654915,EPI_ISL_19754779,2025-02-05,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19787546,2024-12-24,1.0
A/Wisconsin/172/2024|EPI_ISL_19628110,EPI_ISL_19754778,2025-01-27,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19787541,2024-12-17,1.0
other,EPI_ISL_19787540,2024-12-27,1.0
other,EPI_ISL_19754775,2025-01-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787543,2024-12-18,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787542,2024-12-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787537,2024-12-04,1.0
other,EPI_ISL_19787536,2024-12-20,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787539,2024-12-30,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19787538,2024-12-30,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754861,2025-02-10,1.0
A/Minnesota/97/2024|EPI_ISL_19445320,EPI_ISL_19754863,2025-02-07,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19754856,2025-02-07,1.0
A/Minnesota/97/2024|EPI_ISL_19445320,EPI_ISL_19754855,2025-02-06,1.0
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19754851,2025-02-03,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787645,2025-01-27,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787644,2025-01-13,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754876,2025-02-14,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787647,2025-01-10,1.0
other,EPI_ISL_19787646,2025-02-04,1.0
A/Colorado/ISC-1416/2024|EPI_ISL_19628516,EPI_ISL_19787641,2025-01-21,1.0
A/Sydney/43/2025|EPI_ISL_19780873,EPI_ISL_19754873,2025-02-12,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787640,2025-01-23,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754872,2025-02-12,1.0
A/Michigan/120/2024|EPI_ISL_19628034,EPI_ISL_19787643,2025-01-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787642,2025-01-20,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787637,2024-12-13,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19754869,2025-02-12,1.0
other,EPI_ISL_19787636,2024-12-20,1.0
other,EPI_ISL_19787638,2024-12-20,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754870,2025-01-19,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787635,2024-12-16,1.0
A/Minnesota/97/2024|EPI_ISL_19445320,EPI_ISL_19754867,2025-02-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787597,2025-01-15,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787596,2025-01-03,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787599,2025-01-08,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787598,2024-12-30,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19787593,2025-01-09,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787592,2025-01-03,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754824,2025-02-08,1.0
other,EPI_ISL_19787595,2025-01-06,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754827,2025-02-06,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787594,2025-01-16,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787589,2024-12-18,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19754821,2025-02-06,1.0
other,EPI_ISL_19787588,2025-01-10,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754820,2025-02-07,1.0
A/Kentucky/57/2024|EPI_ISL_19628043,EPI_ISL_19787591,2024-12-18,0.5
A/Massachusetts/ISC-1684/2025|EPI_ISL_19790438,EPI_ISL_19787591,2024-12-18,0.5
A/Texas/ISC-1274/2025|EPI_ISL_19759743,EPI_ISL_19754823,2025-02-06,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787590,2024-12-21,1.0
A/Queensland/IN000803/2024|EPI_ISL_19664823,EPI_ISL_19754822,2025-02-07,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787585,2024-12-24,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19754817,2025-02-05,1.0
other,EPI_ISL_19787584,2025-01-13,1.0
other,EPI_ISL_19787587,2025-01-14,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787586,2025-01-16,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754818,2025-02-07,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787604,2025-01-09,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19754836,2025-02-06,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787601,2024-12-31,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787600,2025-01-16,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754832,2025-02-07,1.0
A/Rhode_Island/15446/2025|EPI_ISL_19774046,EPI_ISL_19787603,2025-01-02,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19754835,2025-02-05,1.0
A/Victoria/46/2024|EPI_ISL_18876538,EPI_ISL_19787602,2025-01-07,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19820463,2025-02-17,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19820461,2025-02-17,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19820458,2025-02-13,1.0
A/Queensland/IN000692/2024|EPI_ISL_19664768,EPI_ISL_19820456,2025-02-18,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787681,2025-01-30,1.0
A/Massachusetts/93/2024|EPI_ISL_19646975,EPI_ISL_19787680,2025-02-05,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787683,2025-01-24,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787682,2025-01-10,1.0
A/Minnesota/97/2024|EPI_ISL_19445320,EPI_ISL_19820478,2025-02-24,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19820475,2025-02-26,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19820470,2025-02-26,1.0
A/France/PAC-RELAB-HCL024172122101/2024|EPI_ISL_19556698,EPI_ISL_19820467,2025-02-17,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787661,2025-01-22,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787660,2025-01-22,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787663,2025-01-30,1.0
A/Texas/ISC-1342/2025|EPI_ISL_19759886,EPI_ISL_19787662,2025-01-29,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787657,2025-01-28,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787656,2025-01-23,1.0
A/Netherlands/01502/2025|EPI_ISL_19786781,EPI_ISL_19754888,2025-02-17,1.0
A/Colorado/ISC-1416/2024|EPI_ISL_19628516,EPI_ISL_19787659,2025-01-21,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787658,2025-02-04,1.0
A/Texas/ISC-1148/2025|EPI_ISL_19759499,EPI_ISL_19787653,2025-02-03,1.0
other,EPI_ISL_19787652,2025-01-21,1.0
other,EPI_ISL_19787655,2025-01-28,1.0
other,EPI_ISL_19754887,2025-02-14,1.0
